county,office,district,party,candidate,votes
Logan,U.S. Senate,,DEM,Sherrod Brown,5614
Lorain,U.S. Senate,,DEM,Sherrod Brown,79307
Lorain,U.S. Senate,,REP,Bernie Moreno,71759
Lucas,U.S. Senate,,DEM,Sherrod Brown,107783
Lucas,U.S. Senate,,REP,Bernie Moreno,72544
Madison,U.S. Senate,,REP,Bernie Moreno,13347
Madison,U.S. Senate,,DEM,Sherrod Brown,6322
Mahoning,U.S. Senate,,REP,Bernie Moreno,54067
Mahoning,U.S. Senate,,DEM,Sherrod Brown,53847
Marion,U.S. Senate,,REP,Bernie Moreno,16763
Marion,U.S. Senate,,DEM,Sherrod Brown,8824
Medina,U.S. Senate,,REP,Bernie Moreno,58915
Medina,U.S. Senate,,DEM,Sherrod Brown,43173
Meigs,U.S. Senate,,REP,Bernie Moreno,7385
Meigs,U.S. Senate,,DEM,Sherrod Brown,2456
Mercer,U.S. Senate,,REP,Bernie Moreno,18432
Mercer,U.S. Senate,,DEM,Sherrod Brown,4337
Miami,U.S. Senate,,REP,Bernie Moreno,39225
Miami,U.S. Senate,,DEM,Sherrod Brown,17525
Monroe,U.S. Senate,,REP,Bernie Moreno,4715
Monroe,U.S. Senate,,DEM,Sherrod Brown,1725
Montgomery,U.S. Senate,,DEM,Sherrod Brown,130464
Montgomery,U.S. Senate,,REP,Bernie Moreno,112324
Morgan,U.S. Senate,,REP,Bernie Moreno,4587
Morgan,U.S. Senate,,DEM,Sherrod Brown,1802
Morrow,U.S. Senate,,REP,Bernie Moreno,13197
Morrow,U.S. Senate,,DEM,Sherrod Brown,4610
Muskingum,U.S. Senate,,REP,Bernie Moreno,25408
Muskingum,U.S. Senate,,DEM,Sherrod Brown,11852
Noble,U.S. Senate,,REP,Bernie Moreno,4555
Noble,U.S. Senate,,DEM,Sherrod Brown,1316
Ottawa,U.S. Senate,,REP,Bernie Moreno,13317
Ottawa,U.S. Senate,,DEM,Sherrod Brown,9460
Paulding,U.S. Senate,,REP,Bernie Moreno,6678
Paulding,U.S. Senate,,DEM,Sherrod Brown,2056
Perry,U.S. Senate,,REP,Bernie Moreno,11626
Perry,U.S. Senate,,DEM,Sherrod Brown,4492
Pickaway,U.S. Senate,,REP,Bernie Moreno,19613
Pickaway,U.S. Senate,,DEM,Sherrod Brown,8452
Pike,U.S. Senate,,REP,Bernie Moreno,8264
Pike,U.S. Senate,,DEM,Sherrod Brown,3364
Portage,U.S. Senate,,REP,Bernie Moreno,42163
Portage,U.S. Senate,,DEM,Sherrod Brown,37082
Preble,U.S. Senate,,REP,Bernie Moreno,15806
Preble,U.S. Senate,,DEM,Sherrod Brown,4940
Putnam,U.S. Senate,,REP,Bernie Moreno,15582
Putnam,U.S. Senate,,DEM,Sherrod Brown,3573
Richland,U.S. Senate,,REP,Bernie Moreno,37368
Richland,U.S. Senate,,DEM,Sherrod Brown,18488
Ross,U.S. Senate,,REP,Bernie Moreno,20402
Ross,U.S. Senate,,DEM,Sherrod Brown,11125
Sandusky,U.S. Senate,,REP,Bernie Moreno,16951
Sandusky,U.S. Senate,,DEM,Sherrod Brown,10782
Scioto,U.S. Senate,,REP,Bernie Moreno,20509
Scioto,U.S. Senate,,DEM,Sherrod Brown,8935
Seneca,U.S. Senate,,REP,Bernie Moreno,15420
Seneca,U.S. Senate,,DEM,Sherrod Brown,8509
Shelby,U.S. Senate,,REP,Bernie Moreno,19275
Shelby,U.S. Senate,,DEM,Sherrod Brown,4927
Stark,U.S. Senate,,REP,Bernie Moreno,99365
Stark,U.S. Senate,,DEM,Sherrod Brown,75434
Summit,U.S. Senate,,DEM,Sherrod Brown,150517
Summit,U.S. Senate,,REP,Bernie Moreno,111573
Trumbull,U.S. Senate,,REP,Bernie Moreno,48755
Trumbull,U.S. Senate,,DEM,Sherrod Brown,43178
Tuscarawas,U.S. Senate,,REP,Bernie Moreno,27395
Tuscarawas,U.S. Senate,,DEM,Sherrod Brown,13501
Union,U.S. Senate,,REP,Bernie Moreno,21926
Union,U.S. Senate,,DEM,Sherrod Brown,13719
Van Wert,U.S. Senate,,REP,Bernie Moreno,10826
Van Wert,U.S. Senate,,DEM,Sherrod Brown,3204
Vinton,U.S. Senate,,REP,Bernie Moreno,4018
Vinton,U.S. Senate,,DEM,Sherrod Brown,1360
Warren,U.S. Senate,,REP,Bernie Moreno,84796
Warren,U.S. Senate,,DEM,Sherrod Brown,49350
Washington,U.S. Senate,,REP,Bernie Moreno,19865
Washington,U.S. Senate,,DEM,Sherrod Brown,9275
Wayne,U.S. Senate,,REP,Bernie Moreno,33532
Wayne,U.S. Senate,,DEM,Sherrod Brown,17313
Williams,U.S. Senate,,REP,Bernie Moreno,12036
Williams,U.S. Senate,,DEM,Sherrod Brown,5043
Wood,U.S. Senate,,REP,Bernie Moreno,32801
Wood,U.S. Senate,,DEM,Sherrod Brown,31242
Wyandot,U.S. Senate,,REP,Bernie Moreno,7813
Wyandot,U.S. Senate,,DEM,Sherrod Brown,2996
